query,google_place_url,business_name,business_domain,business_phone,type,sub_types,category,full_address,borough,street,city,postal_code,state,country,country_code,timezone,lat,lon,review_url,reviews_id,total_reviews,average_rating,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,working_hours,about,description,logo_url,photos_count,photo_url,street_view,price_range,business_status,is_verified,owner_title,owner_link,owner_id,reserving_table_links,booking_appointment_link,place_id,google_id,place_cid
restaurants near new york city,https://www.google.com/maps?cid=2953275071624032638,Mr. Fried Rice,,,Asian restaurant,Asian restaurant,restaurants,"〒10020 New York, W 50th St",Manhattan,135 W 50th St,New York,10020,New York,United States,US,America/New_York,40.760739,-73.982041,https://search.google.com/local/reviews?placeid=ChIJXxkVMipZwokRfrEq0Ack_Cg&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,2953275071624032638,17,4.0,"{1: 1, 2: 2, 3: 3, 4: 1, 5: 10}",1,2,3,1,10,"{'Friday': '11AM–9PM', 'Saturday': '9:30AM–9PM', 'Sunday': '11AM–9PM', 'Monday': '11AM–9PM', 'Tuesday': '11AM–9PM', 'Wednesday': '11AM–9PM', 'Thursday': '11AM–9PM'}","{'service_options': {'Delivery': True, 'Takeout': True, 'Dine-in': True}, 'popular_for': {'Dinner': True, 'Solo dining': True}, 'offerings': {'Quick bite': True}, 'dining_options': {'Dinner': True}, 'atmosphere': {'Casual': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'Credit cards': False}}",,,21,https://lh5.googleusercontent.com/p/AF1QipOY9WgWakQIx9C_V9nPcNsiclexQbXGnFGhmcdH=w1600-h1000-k-no,,,Operational,False,Mr. Fried Rice (Owner),,,,,ChIJXxkVMipZwokRfrEq0Ack_Cg,0x89c2592a3215195f:0x28fc2407d02ab17e,2953275071624032638
restaurants near new york city,https://www.google.com/maps?cid=9576094421762484060,McDonald's,mcdonalds.com, (212) 385-2066,Fast food restaurant,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",restaurants,"160 Broadway, New York, NY 10038",Manhattan,160 Broadway,New York,10038,New York,United States,US,America/New_York,40.7094789,-74.01003639999999,https://search.google.com/local/reviews?placeid=ChIJ2_VLfRdawokRXKfA6CMf5YQ&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,-8870649651947067556,5148,3.8,"{1: 467, 2: 335, 3: 1004, 4: 1312, 5: 2030}",467,335,1004,1312,2030,"{'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours'}","{'service_options': {'No-contact delivery': True, 'Delivery': True, 'Drive-through': True, 'Takeout': True, 'Dine-in': True}, 'highlights': {'Fast service': True, 'Great coffee': True}, 'popular_for': {'Breakfast': True, 'Lunch': True, 'Dinner': True, 'Solo dining': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True, 'Wheelchair accessible parking lot': True}, 'offerings': {'Coffee': True, ""Kids' menu"": True, 'Late-night food': True, 'Quick bite': True}, 'dining_options': {'Breakfast': True, 'Lunch': True, 'Dinner': True, 'Dessert': True, 'Seating': True}, 'amenities': {'Good for kids': True, 'High chairs': True, 'Restroom': True}, 'atmosphere': {'Casual': True}, 'crowd': {'Groups': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'Credit cards': False}}","Classic, long-running fast-food chain known for its burgers & fries.",,1167+,https://lh5.googleusercontent.com/p/AF1QipOnkpddwZnHpanzlhavrpqiD8nbY3zKFrhPXgti=w1600-h1000-k-no,,$,Operational,False,McDonald's (Owner),,,,,ChIJ2_VLfRdawokRXKfA6CMf5YQ,0x89c25a177d4bf5db:0x84e51f23e8c0a75c,9576094421762484060
restaurants near new york city,https://www.google.com/maps?cid=3731479479188831504,מסעדה קוריאנית בהמלצת שרן,,,Restaurant,Restaurant,restaurants,"32 W 32nd St, New York, NY 10001",Manhattan,32 W 32nd St,New York,10001,New York,United States,US,America/New_York,40.7476055,-73.98725639999999,https://search.google.com/local/reviews?placeid=ChIJNR5n6KhZwokREL2169DgyDM&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,3731479479188831504,1,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 1}",0,0,0,0,1,"{'Friday': '11AM–10PM', 'Saturday': '11AM–10PM', 'Sunday': '11AM–10PM', 'Monday': '11AM–10PM', 'Tuesday': '11AM–10PM', 'Wednesday': '11AM–10PM', 'Thursday': '11AM–10PM'}","{'service_options': {'Takeout': True, 'Dine-in': True}, 'popular_for': {'Dinner': True, 'Solo dining': True}, 'offerings': {'Comfort food': True, 'Quick bite': True}, 'dining_options': {'Dinner': True}, 'atmosphere': {'Casual': True}}",,,2,https://lh5.googleusercontent.com/p/AF1QipMukWFkEueZG5-XsJoHJYCEbcSgR26tLUjr87kT=w1600-h1000-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fvOWMsL4QRgDV2l8PmzpXg&cb_client=search.gws-prod.gps&w=1000&h=768&yaw=234.5695&pitch=0&thumbfov=100,,Operational,False,מסעדה קוריאנית בהמלצת שרן (Owner),,,,,ChIJNR5n6KhZwokREL2169DgyDM,0x89c259a8e8671e35:0x33c8e0d0ebb5bd10,3731479479188831504
restaurants near new york city,https://www.google.com/maps?cid=9329983042575926509,LTD Pizza and Bar,ltdpizza.com, (212) 419-1618,Pizza restaurant,Pizza restaurant,restaurants,"225 Hudson St, New York, NY 10013",Manhattan,225 Hudson St,New York,10013,New York,United States,US,America/New_York,40.724239499999996,-74.0080928,https://search.google.com/local/reviews?placeid=ChIJFa2M95VZwokR7QQoFSXCeoE&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,-9116761031133625107,38,5.0,"{1: 0, 2: 0, 3: 0, 4: 1, 5: 37}",0,0,0,1,37,"{'Friday': '11:30AM–11PM', 'Saturday': '11:30AM–11PM', 'Sunday': '11:30AM–10PM', 'Monday': '11:30AM–10PM', 'Tuesday': '11:30AM–10PM', 'Wednesday': '11:30AM–10PM', 'Thursday': '11:30AM–11PM'}","{'service_options': {'Outdoor seating': True, 'Curbside pickup': True, 'No-contact delivery': True, 'Delivery': True, 'Takeout': True, 'Dine-in': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'offerings': {'Alcohol': True, 'Beer': True, 'Coffee': True, 'Comfort food': True, 'Small plates': True, 'Vegan options': True, 'Vegetarian options': True, 'Wine': True}, 'dining_options': {'Seating': True}, 'amenities': {'Bar onsite': True, 'Dogs allowed': True, 'Gender-neutral restroom': True, 'Good for kids': True, 'High chairs': True, 'Restroom': True, 'Wi-Fi': False}, 'crowd': {'Family-friendly': True, 'LGBTQ+ friendly': True, 'Transgender safespace': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'Credit cards': False}}",,https://lh6.googleusercontent.com/-FTmCnG8VW3A/AAAAAAAAAAI/AAAAAAAAAAA/NQycznU6kzk/s44-p-k-no-ns-nd/photo.jpg,51+,https://lh5.googleusercontent.com/p/AF1QipPJ_t6AUqDCN6U_S5fD2Nj2G2-o--HRQNYI8HgO=w1600-h1000-k-no,,,Operational,True,LTD Pizza and Bar (Owner),https://www.google.com/maps/contrib/101874156811619799759,101874156811619799759,,,ChIJFa2M95VZwokR7QQoFSXCeoE,0x89c25995f78cad15:0x817ac225152804ed,9329983042575926509
restaurants near new york city,https://www.google.com/maps?cid=16527495636996773408,Emperor Dumpling,emperor-dumpling.com, (646) 422-7128,Dumpling restaurant,"Dumpling restaurant, Asian fusion restaurant, Asian restaurant, Chinese noodle restaurant, Chinese restaurant, Delivery Chinese restaurant, Takeout Restaurant",restaurants,"818-820 6th Ave, New York, NY 10001",Manhattan,818-820 6th Ave,New York,10001,New York,United States,US,America/New_York,40.7461489,-73.9902178,https://search.google.com/local/reviews?placeid=ChIJSa42lf9ZwokRINYCJrd1XeU&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,-1919248436712778208,132,4.7,"{1: 5, 2: 0, 3: 4, 4: 8, 5: 115}",5,0,4,8,115,"{'Friday': '10:30AM–9:30PM', 'Saturday': '10:30AM–8:30PM', 'Sunday': '10:30AM–8:30PM', 'Monday': '10:30AM–9:30PM', 'Tuesday': '10:30AM–9:30PM', 'Wednesday': '10:30AM–9:30PM', 'Thursday': '10:30AM–9:30PM'}","{'service_options': {'Delivery': True, 'Takeout': True, 'Dine-in': True}, 'popular_for': {'Lunch': True, 'Dinner': True, 'Solo dining': True}, 'accessibility': {'Wheelchair accessible parking lot': True}, 'offerings': {'Comfort food': True, 'Quick bite': True, 'Small plates': True}, 'dining_options': {'Lunch': True, 'Dinner': True, 'Catering': True, 'Dessert': True}, 'amenities': {'Good for kids': True}, 'atmosphere': {'Casual': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'Credit cards': False}}",,https://lh4.googleusercontent.com/-KOJfl9EoRZY/AAAAAAAAAAI/AAAAAAAAAAA/tGTTNdC3ZG8/s44-p-k-no-ns-nd/photo.jpg,359+,https://lh5.googleusercontent.com/p/AF1QipPB7rpHEFutaHwLUw_8EJmZn3aOSBBUgxhfjbdA=w1600-h1000-k-no,,,Operational,True,Emperor Dumpling (Owner),https://www.google.com/maps/contrib/100899899491822243886,100899899491822243886,,,ChIJSa42lf9ZwokRINYCJrd1XeU,0x89c259ff9536ae49:0xe55d75b72602d620,16527495636996773408
restaurants near new york city,https://www.google.com/maps?cid=16270818043405567708,sushi hayashi,,,Traditional restaurant,Traditional restaurant,restaurants,"New York, E 50th St, 邮政编码: 10022",Manhattan,355 E 50th St,New York,10022,New York,United States,US,America/New_York,40.7542335,-73.9664915,,-2175926030303983908,,,,,,,,,"{'Friday': '5–10:30PM', 'Saturday': '5–10:30PM', 'Sunday': 'Closed', 'Monday': '5–10PM', 'Tuesday': '5–10PM', 'Wednesday': '5–10PM', 'Thursday': '5–10PM'}","{'service_options': {'Takeout': True, 'Dine-in': True}, 'popular_for': {'Lunch': True, 'Dinner': True, 'Solo dining': True}, 'dining_options': {'Lunch': True, 'Dinner': True}, 'atmosphere': {'Casual': True}}",,https://lh4.googleusercontent.com/-_sNFf1wJFkU/AAAAAAAAAAI/AAAAAAAAAAA/rArR9Q7syGs/s44-p-k-no-ns-nd/photo.jpg,,,,,Operational,True,sushi hayashi (Owner),https://www.google.com/maps/contrib/105516327527291560758,105516327527291560758,,,ChIJV36C799ZwokR3IY00s2OzeE,0x89c259dfef827e57:0xe1cd8ecdd23486dc,16270818043405567708
restaurants near new york city,https://www.google.com/maps?cid=8411601127143985843,LENWICH,lenwich.com, (646) 861-1220,Sandwich shop,"Sandwich shop, Bagel shop, Breakfast restaurant, Caterer, Coffee shop, Deli, Lunch restaurant, Delivery Restaurant, Salad shop",restaurants,"25 Park Pl, New York, NY 10007",Manhattan,25 Park Pl,New York,10007,New York,United States,US,America/New_York,40.713317599999996,-74.0088289,https://search.google.com/local/reviews?placeid=ChIJAQaj3BhawokRs1Kxl6gCvHQ&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,8411601127143985843,213,4.3,"{1: 7, 2: 5, 3: 24, 4: 64, 5: 113}",7,5,24,64,113,"{'Friday': '8AM–3PM', 'Saturday': 'Closed', 'Sunday': 'Closed', 'Monday': '8AM–3PM', 'Tuesday': '8AM–4PM', 'Wednesday': '8AM–4PM', 'Thursday': '8AM–4PM'}","{'service_options': {'No-contact delivery': True, 'Delivery': True, 'Takeout': True, 'Dine-in': True}, 'popular_for': {'Breakfast': True, 'Lunch': True, 'Solo dining': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible parking lot': True}, 'offerings': {'Coffee': True, 'Comfort food': True, 'Quick bite': True, 'Vegetarian options': True}, 'dining_options': {'Breakfast': True, 'Lunch': True, 'Catering': True, 'Dessert': True, 'Seating': True}, 'amenities': {'Good for kids': True, 'Restroom': True}, 'atmosphere': {'Casual': True}, 'crowd': {'Groups': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'Credit cards': False}}",Outpost of a chain specializing in Philly-style cheesesteaks & submarine sandwiches.,https://lh4.googleusercontent.com/-T0YC6FLyWWw/AAAAAAAAAAI/AAAAAAAAAAA/-ddLGoDckws/s44-p-k-no-ns-nd/photo.jpg,104,https://lh5.googleusercontent.com/p/AF1QipOxlcxlcu4p8PKe5wUV4lvOGavTNwU-DHV0m6Dk=w1600-h1000-k-no,,$$,Operational,True,LENWICH (Owner),https://www.google.com/maps/contrib/105435286746447591738,105435286746447591738,,,ChIJAQaj3BhawokRs1Kxl6gCvHQ,0x89c25a18dca30601:0x74bc02a897b152b3,8411601127143985843
restaurants near new york city,https://www.google.com/maps?cid=9877372735460553251,Carragher's,carraghersnyc.com, (646) 414-6223,Gastropub,"Gastropub, Bar, Event venue, Pub, Restaurant, Sports bar",restaurants,"Basement Bar, 17 John St, New York, NY 10038",Manhattan,"Basement Bar, 17 John St",New York,10038,New York,United States,US,America/New_York,40.7099702,-74.0087412,https://search.google.com/local/reviews?placeid=ChIJCw6SmaxZwokRIzJBmyt6E4k&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,-8569371338248998365,1792,4.4,"{1: 53, 2: 55, 3: 149, 4: 443, 5: 1092}",53,55,149,443,1092,"{'Friday': '10AM–4AM', 'Saturday': '10AM–4AM', 'Sunday': '10AM–2AM', 'Monday': '10AM–2AM', 'Tuesday': '10AM–2AM', 'Wednesday': '10AM–4AM', 'Thursday': '10AM–4AM'}","{'service_options': {'Outdoor seating': True, 'Takeout': True, 'Dine-in': True, 'Delivery': True}, 'highlights': {'Fast service': True, 'Karaoke': True, 'Sports': True}, 'popular_for': {'Lunch': True, 'Dinner': True, 'Solo dining': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True}, 'offerings': {'Alcohol': True, 'Beer': True, 'Cocktails': True, 'Coffee': True, 'Comfort food': True, 'Food': True, 'Food at bar': True, 'Happy hour drinks': True, 'Happy hour food': True, 'Hard liquor': True, ""Kids' menu"": True, 'Late-night food': True, 'Quick bite': True, 'Small plates': True, 'Wine': True}, 'dining_options': {'Breakfast': True, 'Brunch': True, 'Lunch': True, 'Dinner': True, 'Catering': True, 'Dessert': True, 'Seating': True}, 'amenities': {'Bar onsite': True, 'High chairs': True, 'Restroom': True, 'Wi-Fi': False}, 'atmosphere': {'Casual': True, 'Cozy': True}, 'crowd': {'Family-friendly': True, 'Groups': True, 'Tourists': True}, 'planning': {'Accepts reservations': True}, 'payments': {'Debit cards': True, 'Credit cards': False}}","Burgers, sandwiches & other American eats served in a wood-accented sports pub with a soccer theme.",https://lh6.googleusercontent.com/-zU_UE8-J3Ko/AAAAAAAAAAI/AAAAAAAAAAA/a4yg1gPczYM/s44-p-k-no-ns-nd/photo.jpg,2307+,https://lh5.googleusercontent.com/p/AF1QipMA4r_qYi_KwaZhG6ey8bnik4sdNVVh7v1ao8Bg=w1600-h1000-k-no,,$$,Operational,True,Carragher's (Owner),https://www.google.com/maps/contrib/104839981294962146198,104839981294962146198,http://sevenrooms.com/reservations/carragherspub/goog,,ChIJCw6SmaxZwokRIzJBmyt6E4k,0x89c259ac99920e0b:0x89137a2b9b413223,9877372735460553251
restaurants near new york city,https://www.google.com/maps?cid=8690379747467062665,City Winery New York City,citywinery.com, (646) 751-6033,Restaurant,"Restaurant, Event venue, Live music venue, Wine bar, Winery",Live music venue,"25 11th Ave, New York, NY 10011",Manhattan,25 11th Ave,New York,10011,New York,United States,US,America/New_York,40.7431488,-74.00921629999999,https://search.google.com/local/reviews?placeid=ChIJz6xj485ZwokRie0FM1Zumng&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,8690379747467062665,800,4.2,"{1: 70, 2: 35, 3: 51, 4: 124, 5: 520}",70,35,51,124,520,"{'Friday': '12–11PM', 'Saturday': '12–11PM', 'Sunday': '12–10PM', 'Monday': '12–10PM', 'Tuesday': '12–10PM', 'Wednesday': '12–10PM', 'Thursday': '12–10PM'}","{'accessibility': {'Wheelchair accessible elevator': True, 'Wheelchair accessible entrance': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True, 'Wheelchair accessible parking lot': True}, 'amenities': {'Bar onsite': True, 'Gender-neutral restroom': True, 'Restaurant': True, 'Restroom': True, 'Wi-Fi': False}, 'crowd': {'LGBTQ+ friendly': True, 'Transgender safespace': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'Credit cards': False}}",,https://lh5.googleusercontent.com/-V62WJbdn9Hw/AAAAAAAAAAI/AAAAAAAAAAA/CglLmuAQL3E/s44-p-k-no-ns-nd/photo.jpg,1844+,https://lh5.googleusercontent.com/p/AF1QipMgvAQ2uQPPeuXWUwv0txKPkWqifSzxwHj0MOEt=w1600-h1000-k-no,,$$,Operational,True,City Winery New York City (Owner),https://www.google.com/maps/contrib/101320990337573315778,101320990337573315778,https://resy.com/cities/ny/city-winery-new-york-in-hudson-river-park,,ChIJz6xj485ZwokRie0FM1Zumng,0x89c259cee363accf:0x789a6e563305ed89,8690379747467062665
restaurants near new york city,https://www.google.com/maps?cid=4158052794067392542,Potbelly,potbelly.com, (646) 289-4206,Sandwich shop,"Sandwich shop, Caterer, Deli, Fast food restaurant, Lunch restaurant",restaurants,"280 Broadway #0, New York, NY 10007",Manhattan,280 Broadway #0,New York,10007,New York,United States,US,America/New_York,40.714299,-74.0058154,https://search.google.com/local/reviews?placeid=ChIJt-yA-iFawokRHhi1Y_xetDk&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,4158052794067392542,277,4.2,"{1: 11, 2: 5, 3: 35, 4: 101, 5: 125}",11,5,35,101,125,"{'Friday': '9AM–8PM', 'Saturday': '10AM–7PM', 'Sunday': 'Closed', 'Monday': '9AM–8PM', 'Tuesday': '9AM–8PM', 'Wednesday': '9AM–8PM', 'Thursday': '9AM–8PM'}","{'service_options': {'No-contact delivery': True, 'Delivery': True, 'Takeout': True, 'Dine-in': True}, 'popular_for': {'Lunch': True, 'Solo dining': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True, 'Wheelchair accessible parking lot': True}, 'offerings': {'Coffee': True, 'Comfort food': True, 'Healthy options': True, 'Quick bite': True, 'Vegetarian options': True}, 'dining_options': {'Lunch': True, 'Dinner': True, 'Catering': True, 'Dessert': True, 'Seating': True}, 'amenities': {'Good for kids': True, 'High chairs': True, 'Restroom': True}, 'atmosphere': {'Casual': True}, 'crowd': {'College students': True, 'Family-friendly': True, 'Tourists': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'Credit cards': False}}","Retro-style counter-serve chain known for made-to-order toasted sandwiches, salads & baked goods.",https://lh3.googleusercontent.com/-8OjYZd2hKLQ/AAAAAAAAAAI/AAAAAAAAAAA/8LxZQV8SpBI/s44-p-k-no-ns-nd/photo.jpg,215+,https://lh5.googleusercontent.com/p/AF1QipOgNq1EMhkpEuPlT2RwamjopqRsu2eQuIVhZHCh=w1600-h1000-k-no,,$,Operational,True,Potbelly (Owner),https://www.google.com/maps/contrib/117625272532799552801,117625272532799552801,,,ChIJt-yA-iFawokRHhi1Y_xetDk,0x89c25a21fa80ecb7:0x39b45efc63b5181e,4158052794067392542
restaurants near new york city,https://www.google.com/maps?cid=17373030471393941218,Subway,restaurants.subway.com, (212) 513-0937,Sandwich shop,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",restaurants,"90 Worth St Store #7, New York, NY 10013",Manhattan,90 Worth St Store #7,New York,10013,New York,United States,US,America/New_York,40.7164174,-74.0050314,https://search.google.com/local/reviews?placeid=ChIJvY0XQR9awokR4hZ53ypnGfE&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,-1073713602315610398,146,3.9,"{1: 16, 2: 1, 3: 21, 4: 49, 5: 59}",16,1,21,49,59,"{'Friday': '8AM–8PM', 'Saturday': '10AM–6PM', 'Sunday': '10AM–6PM', 'Monday': '8AM–8PM', 'Tuesday': '8AM–8PM', 'Wednesday': '8AM–8PM', 'Thursday': '8AM–8PM'}","{'service_options': {'Delivery': True, 'Takeout': True, 'Dine-in': True}, 'popular_for': {'Lunch': True, 'Solo dining': True}, 'accessibility': {'Wheelchair accessible parking lot': True}, 'offerings': {'Comfort food': True, 'Healthy options': True, 'Quick bite': True, 'Vegetarian options': True}, 'dining_options': {'Breakfast': True, 'Lunch': True, 'Catering': True, 'Dessert': True}, 'amenities': {'Good for kids': True}, 'atmosphere': {'Casual': True}, 'crowd': {'Tourists': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'Credit cards': False}}","Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://lh6.googleusercontent.com/-JrN1uwlMaXI/AAAAAAAAAAI/AAAAAAAAAAA/uQiIR4zHkZo/s44-p-k-no-ns-nd/photo.jpg,26,https://lh5.googleusercontent.com/p/AF1QipMaw96e1pcfqxqsQjSmGMHaCXw0mgiZjP9iQev4=w1600-h1000-k-no,,$,Operational,True,Subway (Owner),https://www.google.com/maps/contrib/104206107083275338043,104206107083275338043,,,ChIJvY0XQR9awokR4hZ53ypnGfE,0x89c25a1f41178dbd:0xf119672adf7916e2,17373030471393941218
restaurants near new york city,https://www.google.com/maps?cid=16402991316612619950,Domino's Pizza,dominos.com, (212) 566-8888,Pizza delivery,"Pizza delivery, Chicken wings restaurant, Pizza restaurant, Pizza Takeout",Pizza delivery,"181 Church St, New York, NY 10007",Manhattan,181 Church St,New York,10007,New York,United States,US,America/New_York,40.715624999999996,-74.0071308,https://search.google.com/local/reviews?placeid=ChIJu2SsZR9awokRrh6DGLIho-M&q=restaurants+near+new+york+city&authuser=0&hl=en&gl=US,-2043752757096931666,311,3.5,"{1: 68, 2: 20, 3: 39, 4: 68, 5: 116}",68,20,39,68,116,"{'Friday': '10:30AM–1AM', 'Saturday': '10:30AM–1AM', 'Sunday': '10:30AM–12AM', 'Monday': '10:30AM–12AM', 'Tuesday': '10:30AM–12AM', 'Wednesday': '10:30AM–12AM', 'Thursday': '10:30AM–12AM'}","{'service_options': {'Curbside pickup': True, 'No-contact delivery': True, 'Delivery': True, 'Takeout': True}, 'payments': {'Debit cards': True, 'NFC mobile payments': True, 'Credit cards': False}}",Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,https://lh6.googleusercontent.com/-PITtyWf0EuY/AAAAAAAAAAI/AAAAAAAAAAA/CJNXyhSRpZY/s44-p-k-no-ns-nd/photo.jpg,60+,https://lh5.googleusercontent.com/p/AF1QipMOBlOTsHDeroVOGGkZpfkQVFlD6Ykf1X3VOzvJ=w1600-h1000-k-no,,$,Operational,True,Domino's Pizza (Owner),https://www.google.com/maps/contrib/116501481555963585106,116501481555963585106,,,ChIJu2SsZR9awokRrh6DGLIho-M,0x89c25a1f65ac64bb:0xe3a321b218831eae,16402991316612619950
